Project_Size,Project_name,Number_Of_Opened_Issues_Before,Number_Of_Closed_Issues_Before,Time_To-Closed_Issues_Before,Number_Of_Opened_Pulls_Before,Number_Of_Closed_Pulls_Before,Time_To_Closed_Pulls_Before,Number_Of_Merged_Pulls_Before,Time_To_Merged_Pulls_Before,Sonar_Cloud_Adoption_Date,STARS,Project_Age,Programming_Language,Number_Of_Closed_Issues_After,Number_Of_Opened_Issues_After,Time_To-Closed_Issues_After,Number_Of_Opened_Pulls_After,Number_Of_Closed_Pulls_After,Time_To_Closed_Pulls_After,Number_Of_Merged_Pulls_After,Time_To_Merged_Pulls_After,Month_Year_Before,Month_Year_After
4,40,7,30,7453073.833,0,10,4700.85,10,4700.85,2021-12-01,882,106.7345598,2,39,1,2319037.8,0,17,270046.65,15,143251.8167,2019-08-01,2022-02-01
4,40,6,61,5615752.267,0,4,89.68333333,4,89.65,2021-12-01,882,106.7345598,2,16,1,511202.0167,0,6,95398.46667,2,3554.366667,2019-09-01,2022-03-01
4,40,9,97,26213186.45,0,12,12974.86667,11,12742.53333,2021-12-01,882,106.7345598,2,12,0,321847.8167,0,2,206.5333333,2,206.5333333,2019-10-01,2022-04-01
4,40,8,66,14689748.9,0,8,6373.35,6,2008.433333,2021-12-01,882,106.7345598,2,18,0,1090206.867,0,7,24665.98333,6,10392.11667,2019-11-01,2022-05-01
4,40,25,107,48926445.67,0,7,2855.883333,7,2855.866667,2021-12-01,882,106.7345598,2,9,1,44520.81667,0,4,9133.733333,4,9133.733333,2019-12-01,2022-06-01
4,40,6,47,5674700.583,0,6,1238.866667,6,1238.866667,2021-12-01,882,106.7345598,2,30,1,691635.35,0,9,3928.55,7,3241.35,2020-01-01,2022-07-01
4,40,1,13,3887011.683,0,1,23576.43333,1,23576.43333,2021-12-01,882,106.7345598,2,24,1,1204880.3,0,7,36225.68333,2,2877.683333,2020-02-01,2022-08-01
4,40,1,10,2102208.65,0,2,2643.383333,2,2643.383333,2021-12-01,882,106.7345598,2,8,2,1426513.117,0,0,0,0,0,2020-03-01,2022-09-01
4,40,3,56,6517476.533,0,17,74284.1,13,42854.85,2021-12-01,882,106.7345598,2,4,0,124105.1667,0,1,48546.23333,1,48546.23333,2020-04-01,2022-10-01
4,40,2,58,6491523.833,0,16,65157.6,12,60369.18333,2021-12-01,882,106.7345598,2,39,5,647231.3167,0,19,25990.43333,19,25990.41667,2020-05-01,2022-11-01
4,40,5,80,6391370.517,0,12,8710.783333,10,2778.783333,2021-12-01,882,106.7345598,2,18,0,558990.8833,0,3,26327.53333,2,26292.9,2020-06-01,2022-12-01
4,40,3,29,6213475.3,0,4,48151.58333,3,44292.66667,2021-12-01,882,106.7345598,2,13,1,850617.5167,0,5,5365.916667,5,5365.916667,2020-07-01,2023-01-01
4,40,4,36,9254911.15,0,6,32365.65,5,31386.43333,2021-12-01,882,106.7345598,2,2,0,2408.666667,0,2,2408.666667,2,2408.666667,2020-08-01,2023-02-01
4,40,3,23,3678877.65,0,8,27839.5,8,27839.48333,2021-12-01,882,106.7345598,2,5,0,706433.8333,0,2,19667.88333,1,15902.78333,2020-09-01,2023-03-01
4,40,4,73,5498524.233,0,40,882319.1,31,199712.8833,2021-12-01,882,106.7345598,2,6,1,161309.2833,1,2,404.4166667,2,404.4166667,2020-10-01,2023-04-01
4,40,8,53,5510024.483,0,15,13268.5,12,10205.66667,2021-12-01,882,106.7345598,2,15,3,488153.3167,0,4,1247.1,4,1247.1,2020-11-01,2023-05-01
4,40,2,31,8005295.117,0,3,130223.7167,3,130223.7167,2021-12-01,882,106.7345598,2,22,0,1078337.267,0,8,466219.1,6,6075.05,2020-12-01,2023-06-01
4,40,1,25,1220831.917,0,2,7962.816667,2,7962.8,2021-12-01,882,106.7345598,2,31,8,1104996.267,1,13,471934.6333,8,45494.63333,2021-01-01,2023-07-01
4,40,1,18,386618.85,0,5,29633.1,3,28522.86667,2021-12-01,882,106.7345598,2,19,4,217486.0333,2,9,23893.28333,5,22902.05,2021-02-01,2023-08-01
4,40,3,41,1070197.417,0,6,17802.8,4,1704.566667,2021-12-01,882,106.7345598,2,21,3,776645.5833,0,7,16787.86667,6,16777.31667,2021-03-01,2023-09-01
4,40,3,31,2805310.983,0,4,8007.4,2,4507.266667,2021-12-01,882,106.7345598,2,7,3,57476.03333,0,1,7612,1,7612,2021-04-01,2023-10-01
4,40,0,9,229487.2167,0,1,5,1,5,2021-12-01,882,106.7345598,2,20,1,527745.7,0,5,18602.48333,2,509.15,2021-05-01,2023-11-01
4,40,7,73,6600509.083,1,9,22526.36667,7,1601.383333,2021-12-01,882,106.7345598,2,17,3,120512.8167,0,12,92176.53333,8,59629.73333,2021-06-01,2023-12-01
4,40,2,61,6911765.083,0,9,281044.8667,8,49444.06667,2021-12-01,882,106.7345598,2,9,0,204363.0333,0,7,110243.3,4,5487.183333,2021-07-01,2024-01-01
4,40,6,72,12312277.72,0,5,271915.7167,3,1130.683333,2021-12-01,882,106.7345598,2,52,9,541319.3,0,21,40717.43333,18,35899.05,2021-08-01,2024-02-01
4,40,0,13,1313206.983,0,8,840118.9833,6,25114.15,2021-12-01,882,106.7345598,2,27,5,214709.3833,0,18,118992.0167,14,38011.51667,2021-09-01,2024-03-01
4,40,0,9,753562.3333,0,2,680.7,2,680.7,2021-12-01,882,106.7345598,2,1,1,1742.783333,0,0,0,0,0,2021-10-01,2024-04-01
4,40,1,3,115225.3833,0,1,84.78333333,1,84.78333333,2021-12-01,882,106.7345598,2,12,8,21533.08333,0,6,2714.4,5,2703.533333,2021-11-01,2024-05-01
4,41,1,84,30385771.33,0,61,2288858.55,55,1843741.583,2022-06-01,379,119.4809461,5,39,2,5324444.1,2,30,2666759.3,27,1485687.517,2020-07-01,2022-07-01
4,41,3,65,10043591.5,0,58,599702.7333,52,575388.4667,2022-06-01,379,119.4809461,5,39,3,4567924.217,3,35,2934536.933,33,2358757.717,2020-08-01,2022-08-01
4,41,6,90,11937960.63,0,76,1304193.733,72,1286617.3,2022-06-01,379,119.4809461,5,56,1,4110646.1,0,53,1740057.833,49,931045.1667,2020-09-01,2022-09-01
4,41,5,73,18197697.77,1,59,2586297.133,55,1926585.017,2022-06-01,379,119.4809461,5,63,7,3491328.367,0,60,1908355.683,55,1087568.333,2020-10-01,2022-10-01
4,41,8,76,29199152.05,0,48,1010826.133,46,990887.1667,2022-06-01,379,119.4809461,5,35,2,3008458.983,0,30,799006.2333,29,749041.3667,2020-11-01,2022-11-01
4,41,3,68,19327619.28,1,56,3761461.033,46,1193275.15,2022-06-01,379,119.4809461,5,50,5,2830081.483,3,42,1334638.65,36,758267.15,2020-12-01,2022-12-01
4,41,9,81,14340189.15,1,65,686186.05,63,625572.65,2022-06-01,379,119.4809461,5,48,2,1803130.933,1,45,1686908.35,39,532375.5,2021-01-01,2023-01-01
4,41,1,67,14801858.82,1,53,1385625.4,48,634577.3,2022-06-01,379,119.4809461,5,74,6,10537213.82,2,54,4803205.617,48,2890869.117,2021-02-01,2023-02-01
4,41,7,98,22147974.17,2,71,1403321.6,67,1237166.283,2022-06-01,379,119.4809461,5,74,19,2024657.25,7,65,1523894.217,56,1263526.45,2021-03-01,2023-03-01
4,41,5,77,16988915.82,2,66,4516375.717,60,1417947.55,2022-06-01,379,119.4809461,5,62,17,3247025.75,12,60,3189452.367,49,1545895.867,2021-04-01,2023-04-01
4,41,3,72,11336941.87,2,57,1451280.583,52,363345.4,2022-06-01,379,119.4809461,5,66,16,2131033.167,7,60,1913601.933,51,650540.3,2021-05-01,2023-05-01
4,41,7,70,11868709.35,1,61,4468629.783,49,1621792.8,2022-06-01,379,119.4809461,5,64,3,1400265.117,0,63,1381162.817,54,919617.8,2021-06-01,2023-06-01
4,41,10,88,16801302.03,3,75,5206433.167,66,2390845.517,2022-06-01,379,119.4809461,5,57,8,2017816.783,2,47,1206729.567,40,782023.3,2021-07-01,2023-07-01
4,41,2,43,6145174.417,0,38,2020670.167,32,868935.6667,2022-06-01,379,119.4809461,5,40,9,1159448.483,4,37,796857.9,34,664049.45,2021-08-01,2023-08-01
4,41,4,38,14507790.4,0,26,2466256.017,21,966981.65,2022-06-01,379,119.4809461,5,58,7,1041183.05,5,52,786821.5833,48,677368.6833,2021-09-01,2023-09-01
4,41,2,33,6700682.067,1,29,1596183.75,26,1283605.683,2022-06-01,379,119.4809461,5,84,7,3514867.167,5,79,3102958.6,67,2393171.1,2021-10-01,2023-10-01
4,41,6,45,8514792.3,3,36,1131190.917,34,915233.7167,2022-06-01,379,119.4809461,5,52,8,1593546.367,4,47,1330864.75,40,1116473.1,2021-11-01,2023-11-01
4,41,0,31,4481896.05,0,25,830919.5,22,358290.7,2022-06-01,379,119.4809461,5,52,12,1580098.367,4,47,1443899.233,42,1081342.317,2021-12-01,2023-12-01
4,41,6,41,7954501.717,3,34,1077085.733,29,483518.1,2022-06-01,379,119.4809461,5,75,14,1230557.817,6,71,1007182.583,69,983922.5667,2022-01-01,2024-01-01
4,41,1,42,8212699.8,0,35,1469991.7,28,894224.05,2022-06-01,379,119.4809461,5,117,20,1073415.117,13,108,891076.6333,104,890913.3333,2022-02-01,2024-02-01
4,41,5,28,8335708.767,0,20,918578.1333,18,790501.9,2022-06-01,379,119.4809461,5,85,12,785282.1833,6,76,685556.2167,71,557559.7833,2022-03-01,2024-03-01
4,41,4,57,5507442.983,1,52,1426962.983,48,521104.3833,2022-06-01,379,119.4809461,5,60,27,474711.6167,11,54,398346.5,52,389723.55,2022-04-01,2024-04-01
4,41,4,55,2390266.6,2,51,1407917.233,49,425917.95,2022-06-01,379,119.4809461,5,48,46,226400.8667,24,46,218515.5333,45,210571.4667,2022-05-01,2024-05-01
4,44,0,71,569591,0,71,569591,56,323735,2021-10-01,1328,24.47437582,5,131,9,5317651.333,0,88,1356360.283,77,608829.65,2019-09-01,2021-11-01
4,44,0,77,739285.5,0,77,739285.5,65,327923.8667,2021-10-01,1328,24.47437582,5,96,3,3895075.367,0,67,632107.9833,53,347105.8667,2019-10-01,2021-12-01
4,44,0,81,1170109.267,0,81,1170109.267,65,324486.7333,2021-10-01,1328,24.47437582,5,128,3,2229806.067,0,91,309462.4,76,204280.75,2019-11-01,2022-01-01
4,44,0,56,580111.2667,0,56,580111.2667,49,247598.75,2021-10-01,1328,24.47437582,5,143,3,5307661.233,0,100,855718.7,79,321355.9833,2019-12-01,2022-02-01
4,44,0,65,335237.05,0,65,335237.0667,51,139511.0667,2021-10-01,1328,24.47437582,5,167,3,9965680.483,0,97,638771.0833,85,394874.4333,2020-01-01,2022-03-01
4,44,0,85,791349.4167,0,85,791349.4167,70,715498.1,2021-10-01,1328,24.47437582,5,106,0,8107332.1,0,59,982112.0667,46,571621.8333,2020-02-01,2022-04-01
4,44,1,192,34015937.62,0,68,1145226.917,56,227661.45,2021-10-01,1328,24.47437582,5,136,10,8267634.267,0,84,1905146.9,71,347725.5167,2020-03-01,2022-05-01
4,44,2,190,5548835.533,0,126,835617.45,103,290487.6833,2021-10-01,1328,24.47437582,5,104,4,5404087.533,0,65,2064347.3,45,128778.1,2020-04-01,2022-06-01
4,44,0,184,8320533.35,0,120,1027823.867,97,312888.4167,2021-10-01,1328,24.47437582,5,156,8,6835119.467,0,95,1928414.033,79,863229.6667,2020-05-01,2022-07-01
4,44,4,168,11485298.37,0,103,1495054.717,84,382648.1333,2021-10-01,1328,24.47437582,5,126,10,9484052.133,0,73,2002831.117,57,482807.7333,2020-06-01,2022-08-01
4,44,1,89,11274695.45,0,56,659170.8,51,466855.0333,2021-10-01,1328,24.47437582,5,121,6,6880998.15,0,65,1600827.35,56,1014906.233,2020-07-01,2022-09-01
4,44,2,81,7988322.25,0,57,765015.1,50,133081.0667,2021-10-01,1328,24.47437582,5,113,5,6137331.217,0,81,2795578.467,67,610981.7667,2020-08-01,2022-10-01
4,44,0,56,4024965.15,0,35,194399.5167,33,192514.3833,2021-10-01,1328,24.47437582,5,167,9,11093932.93,1,109,3152328.85,89,1422577.067,2020-09-01,2022-11-01
4,44,0,97,10712662.45,0,56,712201.25,52,182993.75,2021-10-01,1328,24.47437582,5,111,3,5420137.117,0,76,1509406.667,56,522429.85,2020-10-01,2022-12-01
4,44,1,131,9578041.567,0,79,501562.0667,70,432019.4833,2021-10-01,1328,24.47437582,5,154,4,3644203.083,0,121,1005140.983,105,357571.9833,2020-11-01,2023-01-01
4,44,1,102,5782358.55,0,64,891609.0833,53,474454.6333,2021-10-01,1328,24.47437582,5,107,7,2848206.15,0,76,708865.7167,62,519510.5833,2020-12-01,2023-02-01
4,44,2,114,6246813.683,0,70,252983.6333,61,185720.8833,2021-10-01,1328,24.47437582,5,139,8,5230054.55,0,94,1068769.95,77,353466.7833,2021-01-01,2023-03-01
4,44,1,101,3745114.133,0,73,762613.5667,66,314710.9167,2021-10-01,1328,24.47437582,5,108,12,4386397.433,0,72,841139.8833,60,522626.8667,2021-02-01,2023-04-01
4,44,3,137,8587155.4,0,91,1828286.5,64,958359.8,2021-10-01,1328,24.47437582,5,99,12,2729286.267,2,69,1036628.567,57,487413.8167,2021-03-01,2023-05-01
4,44,1,110,5720564.933,0,66,949389.0167,50,421359.2,2021-10-01,1328,24.47437582,5,130,11,5674265.917,0,91,1919000.817,70,656018.75,2021-04-01,2023-06-01
4,44,7,126,6991773.017,0,89,592994.55,71,464061.5333,2021-10-01,1328,24.47437582,5,64,7,1861164.8,1,50,1123626.15,42,391510.8,2021-05-01,2023-07-01
4,44,2,144,17224021.55,0,70,1073532.767,62,436005.3167,2021-10-01,1328,24.47437582,5,88,12,2230804.65,0,58,974979.05,46,445985.8167,2021-06-01,2023-08-01
4,44,1,110,6574646.583,0,64,782365.1,52,627101.2167,2021-10-01,1328,24.47437582,5,118,20,3655045.367,2,75,1132838.25,62,540140.3167,2021-07-01,2023-09-01
4,44,6,99,7939293.917,0,59,544237.8333,50,226559.3333,2021-10-01,1328,24.47437582,5,120,17,2375746.033,2,97,1541212.683,76,500471.75,2021-08-01,2023-10-01
4,44,2,118,12525521.05,0,58,1478094.65,48,255579.1667,2021-10-01,1328,24.47437582,5,93,16,1667581.217,3,59,700788.1333,47,380037.7,2021-09-01,2023-11-01
4,45,0,6,7609.283333,0,6,7609.283333,3,7356.566667,2020-12-01,318,11.62943495,5,60,0,209365.7333,0,60,209365.7333,57,165151.2333,2019-12-01,2021-01-01
4,45,0,9,117081.9,0,9,117081.9,4,76022.7,2020-12-01,318,11.62943495,5,44,0,657403.5333,0,44,657403.5333,38,404629.6167,2020-01-01,2021-02-01
4,45,0,0,0,0,0,0,0,0,2020-12-01,318,11.62943495,5,35,0,385913.6,0,35,385913.6,31,340446.1833,2020-02-01,2021-03-01
4,45,0,1,1747.55,0,1,1747.55,0,0,2020-12-01,318,11.62943495,5,30,0,178233.6,0,30,178233.6,27,144395.8833,2020-03-01,2021-04-01
4,45,0,5,1646.733333,0,5,1646.733333,5,1646.733333,2020-12-01,318,11.62943495,5,33,0,228501.8833,0,33,228501.8833,32,99712.01667,2020-04-01,2021-05-01
4,45,0,69,134686.0667,0,69,134686.0833,55,75503.16667,2020-12-01,318,11.62943495,5,52,0,601160.25,0,52,601160.2667,47,350288.6667,2020-05-01,2021-06-01
4,45,0,60,539848.9833,0,60,539848.9833,48,366910.9,2020-12-01,318,11.62943495,5,52,1,636123.3,1,52,636123.3,48,142418.8667,2020-06-01,2021-07-01
4,45,0,48,880058.8667,0,48,880058.8833,37,166108.2667,2020-12-01,318,11.62943495,5,48,0,609600.4,0,48,609600.4,40,205069.1667,2020-07-01,2021-08-01
4,45,0,42,217443.65,0,42,217443.65,36,120585.2,2020-12-01,318,11.62943495,5,45,0,262516.5167,0,45,262516.5167,42,161727.7167,2020-08-01,2021-09-01
4,45,0,39,315610.0833,0,39,315610.0833,34,287788.4667,2020-12-01,318,11.62943495,5,56,0,601018.6667,0,56,601018.6667,53,581110.4333,2020-09-01,2021-10-01
4,45,0,62,126943.5333,0,62,126943.5333,54,94883.9,2020-12-01,318,11.62943495,5,59,0,219332.2167,0,59,219332.2333,55,150326.3,2020-10-01,2021-11-01
4,45,0,84,268959.7667,0,84,268959.8,78,63593.1,2020-12-01,318,11.62943495,5,83,0,281082.7,0,83,281082.7,79,276232.5167,2020-11-01,2021-12-01
4,46,0,10,583048.95,0,4,66.55,4,66.55,2020-10-01,2345,13.04204993,2,151,2,16706473.92,0,84,863548.6333,77,636810.2167,2019-08-01,2020-11-01
4,46,0,68,4959095.7,0,32,107772.0667,30,5153.983333,2020-10-01,2345,13.04204993,2,199,10,25845290.07,0,89,501093.2833,85,494315.1167,2019-09-01,2020-12-01
4,46,0,139,13123883.53,0,68,883013.5167,49,186788.75,2020-10-01,2345,13.04204993,2,164,4,7272894.033,0,118,566868.3167,116,549366.5167,2019-10-01,2021-01-01
4,46,0,32,4888547.667,0,17,366133.7833,13,37397.38333,2020-10-01,2345,13.04204993,2,159,4,6926348.217,0,108,414733.1,104,403909.2833,2019-11-01,2021-02-01
4,46,0,46,5823326.85,0,16,151678.7,15,119803.95,2020-10-01,2345,13.04204993,2,139,1,7034664.7,0,108,849439.8167,101,588053.0667,2019-12-01,2021-03-01
4,46,0,45,2674980.133,0,26,37691.58333,25,37655.48333,2020-10-01,2345,13.04204993,2,201,1,15403654.02,0,126,2858504.683,118,719946.2833,2020-01-01,2021-04-01
4,46,1,40,3425019.55,0,16,28718.2,13,26708.08333,2020-10-01,2345,13.04204993,2,216,12,6701233.317,0,138,1156231.417,133,530201.1667,2020-02-01,2021-05-01
4,46,0,10,565293.2,0,6,117697.0667,5,111045.15,2020-10-01,2345,13.04204993,2,163,5,9291129.833,0,109,1224269.917,98,487657,2020-03-01,2021-06-01
4,46,0,47,2924022.333,0,23,93460.36667,22,91057.76667,2020-10-01,2345,13.04204993,2,156,1,8969433.233,0,113,2382641.9,102,363205.2667,2020-04-01,2021-07-01
4,46,0,252,21138477.2,0,122,200473.85,119,140341.7167,2020-10-01,2345,13.04204993,2,159,6,4985781.117,1,120,2106406.883,114,407308.6333,2020-05-01,2021-08-01
4,46,3,238,23874725.88,0,95,177978,93,165851.3167,2020-10-01,2345,13.04204993,2,155,10,14820375.83,0,86,795201.75,85,720673.95,2020-06-01,2021-09-01
4,46,3,249,30796797.6,0,112,486466.35,106,226508.95,2020-10-01,2345,13.04204993,2,199,13,18837085.73,0,99,2951781.983,92,859315.3,2020-07-01,2021-10-01
4,46,29,254,55467095.42,0,63,185778.0833,61,134847.3667,2020-10-01,2345,13.04204993,2,141,8,8791694.183,0,71,930250.5333,70,492800.3833,2020-08-01,2021-11-01
4,46,43,341,66677527.73,0,123,477451.05,116,365240.7667,2020-10-01,2345,13.04204993,2,102,6,10795137.03,0,57,599587.45,49,505995.7,2020-09-01,2021-12-01
4,47,1,39,818558.4667,0,25,119504.4333,23,115405.25,2022-08-01,1499,51.08409987,3,36,0,1059426.633,0,28,705043.2833,22,533478.25,2020-11-01,2022-09-01
4,47,1,29,2590451.117,0,20,2183467.6,15,165812.6,2022-08-01,1499,51.08409987,3,25,2,843019.5833,0,22,681002.15,16,526513.3833,2020-12-01,2022-10-01
4,47,0,8,684079.6667,0,4,66279.13333,3,41440.83333,2022-08-01,1499,51.08409987,3,16,0,533718.7167,0,15,526466.9,11,211958.7833,2021-01-01,2022-11-01
4,47,0,9,742869.35,0,4,45687.73333,4,45687.73333,2022-08-01,1499,51.08409987,3,40,5,467205.4,0,28,240034.6333,26,231558.6,2021-02-01,2022-12-01
4,47,0,13,595869.9,0,8,50858.85,8,50858.85,2022-08-01,1499,51.08409987,3,43,10,1578646.2,2,31,518394.6,24,233971.5333,2021-03-01,2023-01-01
4,47,2,43,1522666.217,0,27,327588.6,22,308812.15,2022-08-01,1499,51.08409987,3,18,1,913756.1167,1,14,586074.2667,11,313887.9,2021-04-01,2023-02-01
4,47,1,55,2195907.1,0,35,294829.2667,23,205249.95,2022-08-01,1499,51.08409987,3,21,0,324973.5333,0,18,101446.4667,7,89071.06667,2021-05-01,2023-03-01
4,47,0,29,2547641.117,0,15,70155.63333,13,47706.43333,2022-08-01,1499,51.08409987,3,14,1,358740.1833,1,13,356946.9833,9,167270.05,2021-06-01,2023-04-01
4,47,1,32,1230637.25,0,18,386462.9,11,258163.2833,2022-08-01,1499,51.08409987,3,19,1,123938.6667,1,18,119741.1,16,107445.0167,2021-07-01,2023-05-01
4,47,0,29,1484022.55,0,19,284371.3167,14,199887.6,2022-08-01,1499,51.08409987,3,19,3,331380.2,1,18,322305.1667,16,205762.8,2021-08-01,2023-06-01
4,47,0,40,1567403.45,0,25,1076066.183,23,401984.9667,2022-08-01,1499,51.08409987,3,15,0,260446.1333,0,10,160809.1667,8,91727.66667,2021-09-01,2023-07-01
4,47,2,45,2050261.75,0,35,1794789.05,30,221563.05,2022-08-01,1499,51.08409987,3,15,3,694849.7167,2,13,495182.0667,10,462908.9667,2021-10-01,2023-08-01
4,47,2,59,2407402.45,0,32,456792.4,29,251053.0167,2022-08-01,1499,51.08409987,3,3,0,14088.25,0,2,6808.566667,2,6808.566667,2021-11-01,2023-09-01
4,47,3,37,781754.1333,0,22,157628.3667,19,123906.3667,2022-08-01,1499,51.08409987,3,17,3,218240.25,1,16,206838.3167,9,102156.4,2021-12-01,2023-10-01
4,47,3,70,2222990.417,0,53,1601136.967,44,563168.8167,2022-08-01,1499,51.08409987,3,40,6,1008935.9,0,29,310172.2333,28,304375.1833,2022-01-01,2023-11-01
4,47,1,77,2865124.083,0,55,1392544.2,44,397866.65,2022-08-01,1499,51.08409987,3,34,5,1075666.5,3,31,943531.1333,28,917769.3167,2022-02-01,2023-12-01
4,47,6,120,6051914.35,3,87,2017845.783,72,808047.95,2022-08-01,1499,51.08409987,3,39,45,1160841.633,3,24,593669.2833,19,569097.8667,2022-03-01,2024-01-01
4,47,21,101,10546753.13,0,43,1603077.367,38,1232381.6,2022-08-01,1499,51.08409987,3,30,2,629400.1333,2,25,493180.2,21,377824.0333,2022-04-01,2024-02-01
4,47,0,52,2021620.567,0,45,1667682.883,35,1369584.217,2022-08-01,1499,51.08409987,3,50,11,576526.85,7,40,362320.0167,37,347654.9167,2022-05-01,2024-03-01
4,47,2,61,2193157.217,0,36,608208.3833,33,418981.8167,2022-08-01,1499,51.08409987,3,18,25,210576.9167,18,17,206490.7333,13,152098.7,2022-06-01,2024-04-01
4,47,1,88,3269629.75,0,51,868518.0833,46,595482.2,2022-08-01,1499,51.08409987,3,2,17,13862.88333,17,2,13862.88333,1,13216.63333,2022-07-01,2024-05-01
4,49,7,65,4665826.05,0,28,733603.6667,21,90819.48333,2023-01-01,117,18.65965834,3,58,5,2382093.883,0,33,1116198.1,27,199821.9667,2021-09-01,2023-02-01
4,49,5,32,1796863.617,0,19,627240.3333,13,228988.5,2023-01-01,117,18.65965834,3,26,9,475561.85,2,14,267452.6,13,249743.5167,2021-10-01,2023-03-01
4,49,2,11,390406.6167,0,6,118585.5667,5,98200.23333,2023-01-01,117,18.65965834,3,12,2,678056.9667,0,7,263161.6167,6,231157.0167,2021-11-01,2023-04-01
4,49,8,33,1158083.583,0,23,335927.75,21,324658.1,2023-01-01,117,18.65965834,3,26,10,1420696.7,1,14,1000233.5,13,1000016.383,2021-12-01,2023-05-01
4,49,11,63,3237918.05,0,38,2472134.333,27,223339.1667,2023-01-01,117,18.65965834,3,17,6,2350748.833,0,11,1737551.967,5,12081.78333,2022-01-01,2023-06-01
4,49,16,85,3599668.167,2,49,1720917.55,40,448227.7,2023-01-01,117,18.65965834,3,19,4,866297.05,1,13,607946.35,12,374173.4667,2022-02-01,2023-07-01
4,49,17,38,6021005.933,1,13,1520152.8,12,572096.3333,2023-01-01,117,18.65965834,3,4,5,87331.9,0,2,20863.61667,1,8685.95,2022-03-01,2023-08-01
4,49,15,26,4392534.133,1,12,1866832.5,8,64238.25,2023-01-01,117,18.65965834,3,23,7,1206736.517,0,12,477586.7,9,77124.45,2022-04-01,2023-09-01
4,49,6,11,859784.5667,0,7,649287.0833,4,7693.533333,2023-01-01,117,18.65965834,3,29,8,921321.5167,2,21,578840.6333,15,57275.58333,2022-05-01,2023-10-01
4,49,12,22,2012824.667,0,8,147825.15,8,147825.1167,2023-01-01,117,18.65965834,3,12,2,297113.6667,0,4,104763.5667,4,104763.5667,2022-06-01,2023-11-01
4,49,15,34,3236440.7,0,14,105896.9667,14,105896.9167,2023-01-01,117,18.65965834,3,19,10,624759.8167,0,12,267190.9167,9,204701.4667,2022-07-01,2023-12-01
4,49,8,16,481806.2167,0,7,106835.4167,6,32261.93333,2023-01-01,117,18.65965834,3,37,7,891226.6833,2,19,370875.55,16,71831.2,2022-08-01,2024-01-01
4,49,8,33,992869.2667,0,17,153554.3333,15,145366.45,2023-01-01,117,18.65965834,3,22,10,384333.6667,0,16,276682.3333,13,72655.35,2022-09-01,2024-02-01
4,49,5,34,1005700.083,0,19,611998.9667,15,183531.15,2023-01-01,117,18.65965834,3,27,9,443258.4667,1,14,153084.8833,13,123954.1333,2022-10-01,2024-03-01
4,49,4,35,1123771.733,0,19,797383.4833,16,176131.7,2023-01-01,117,18.65965834,3,22,16,137127.7833,6,15,69007.33333,14,44383.8,2022-11-01,2024-04-01
4,49,1,17,484246.4833,0,10,177518.3167,9,83331.93333,2023-01-01,117,18.65965834,3,12,17,37940.95,5,8,22346.11667,8,22346.11667,2022-12-01,2024-05-01
4,50,0,14,1057633.2,0,10,217817.5167,7,43871.31667,2021-10-01,124,31.01182654,3,56,0,702998.35,0,55,688065.55,49,246183.6833,2019-03-01,2021-11-01
4,50,0,47,1411300.433,0,33,317015.4333,27,94945.11667,2021-10-01,124,31.01182654,3,46,0,215413,0,46,215413.0167,39,193494.3,2019-04-01,2021-12-01
4,50,0,44,673501.7833,0,38,243105.2667,33,139712.5333,2021-10-01,124,31.01182654,3,81,0,366147.7,0,81,366147.7,57,269505.15,2019-05-01,2022-01-01
4,50,0,43,1350437.383,0,36,289637.9833,32,62478.05,2021-10-01,124,31.01182654,3,34,0,170459.6,0,33,169589.4667,26,135661.6833,2019-06-01,2022-02-01
4,50,0,44,1247724.383,0,38,288560.9833,32,139096.1,2021-10-01,124,31.01182654,3,50,0,288818.2833,0,50,288818.2833,44,253417.7,2019-07-01,2022-03-01
4,50,0,76,1070939.017,0,67,335389.1833,55,261255.0167,2021-10-01,124,31.01182654,3,67,0,637666.5,0,66,634731.2,49,188319.2,2019-08-01,2022-04-01
4,50,0,45,865037.45,0,42,409674.9,36,319241.0333,2021-10-01,124,31.01182654,3,67,0,400582.6333,0,67,400582.6333,46,197053.8667,2019-09-01,2022-05-01
4,50,0,19,267815.1167,0,17,213911.8333,15,181268.5167,2021-10-01,124,31.01182654,3,41,0,123225.4333,0,41,123225.45,38,116762.7167,2019-10-01,2022-06-01
4,50,0,28,2395678.7,0,26,820526.8167,19,328628.7667,2021-10-01,124,31.01182654,3,24,0,569279.1833,0,20,139479.8833,20,139479.85,2019-11-01,2022-07-01
4,50,0,31,1683899.367,0,30,1456286.417,18,62977.61667,2021-10-01,124,31.01182654,3,26,0,798564.2667,0,26,798564.2667,20,467635.65,2019-12-01,2022-08-01
